GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geography,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016,Population Estimate (as of July 1) - 2017
0100000US,,United States,310M300US44580,44580,"United States - Sterling, IL Micro Area","Sterling, IL Micro Area",58498,58498,58481,58272,57764,57475,57036,56945,56541,56118
0100000US,,United States,310M300US44620,44620,"United States - Stevens Point, WI Micro Area","Stevens Point, WI Micro Area",70019,70019,70022,70074,70410,70466,70416,70309,70188,70474
0100000US,,United States,310M300US44660,44660,"United States - Stillwater, OK Micro Area","Stillwater, OK Micro Area",77350,77350,77409,78021,78507,79427,80194,80726,81249,81575
0100000US,,United States,310M300US44740,44740,"United States - Storm Lake, IA Micro Area","Storm Lake, IA Micro Area",20260,20260,20331,20282,20562,20612,20551,20302,20268,20110
0100000US,,United States,310M300US44780,44780,"United States - Sturgis, MI Micro Area","Sturgis, MI Micro Area",61295,61295,61281,61047,60938,60929,60959,60785,60832,60947
0100000US,,United States,310M300US44860,44860,"United States - Sulphur Springs, TX Micro Area","Sulphur Springs, TX Micro Area",35161,35161,35204,35253,35313,35302,35683,35959,36203,36496
0100000US,,United States,310M300US44900,44900,"United States - Summerville, GA Micro Area","Summerville, GA Micro Area",26015,26015,25950,25677,25619,25044,24859,24896,24833,24770
0100000US,,United States,310M300US44920,44920,"United States - Summit Park, UT Micro Area","Summit Park, UT Micro Area",36324,36324,36500,37438,37899,38461,39099,39599,40390,41106
0100000US,,United States,310M300US44980,44980,"United States - Sunbury, PA Micro Area","Sunbury, PA Micro Area",94528,94514,94326,94397,94444,93953,93709,93020,92479,92029
0100000US,,United States,310M300US45000,45000,"United States - Susanville, CA Micro Area","Susanville, CA Micro Area",34895,34895,34831,34244,33632,32135,31716,31393,30944,31163
0100000US,,United States,310M300US45020,45020,"United States - Sweetwater, TX Micro Area","Sweetwater, TX Micro Area",15216,15217,15249,15129,14892,15055,15114,15041,14968,14770
0100000US,,United States,310M300US45140,45140,"United States - Tahlequah, OK Micro Area","Tahlequah, OK Micro Area",46987,46985,47107,47673,47964,47856,48215,48312,48751,48888
0100000US,,United States,310M300US45180,45180,"United States - Talladega-Sylacauga, AL Micro Area","Talladega-Sylacauga, AL Micro Area",93830,94049,93889,93276,93419,92750,92479,91970,91195,90819
0100000US,,United States,310M300US45340,45340,"United States - Taos, NM Micro Area","Taos, NM Micro Area",32937,32938,32896,32869,32718,32840,32854,32698,32857,32795
0100000US,,United States,310M300US45380,45380,"United States - Taylorville, IL Micro Area","Taylorville, IL Micro Area",34800,34800,34771,34703,34517,34151,33816,33470,33271,33102
0100000US,,United States,310M300US45520,45520,"United States - The Dalles, OR Micro Area","The Dalles, OR Micro Area",25213,25211,25280,25192,25370,25333,25293,25500,25871,26437
0100000US,,United States,310M300US45580,45580,"United States - Thomaston, GA Micro Area","Thomaston, GA Micro Area",27153,27153,27060,26928,26572,26440,26178,26240,26213,26135
0100000US,,United States,310M300US45620,45620,"United States - Thomasville, GA Micro Area","Thomasville, GA Micro Area",44720,44719,44748,44603,44560,44817,44909,44950,45090,44779
0100000US,,United States,310M300US45660,45660,"United States - Tiffin, OH Micro Area","Tiffin, OH Micro Area",56745,56742,56616,56505,56084,55813,55761,55569,55357,55243
0100000US,,United States,310M300US45700,45700,"United States - Tifton, GA Micro Area","Tifton, GA Micro Area",40118,40131,40256,41199,41006,40243,40536,40626,40650,40598
0100000US,,United States,310M300US45740,45740,"United States - Toccoa, GA Micro Area","Toccoa, GA Micro Area",26175,26172,26136,25774,25735,25583,25441,25485,25724,25890
0100000US,,United States,310M300US45860,45860,"United States - Torrington, CT Micro Area","Torrington, CT Micro Area",189927,189926,189829,189076,187685,187062,185585,184349,183097,182177
0100000US,,United States,310M300US45900,45900,"United States - Traverse City, MI Micro Area","Traverse City, MI Micro Area",143372,143366,143339,144297,144956,146155,147221,147756,148231,148671
0100000US,,United States,310M300US45980,45980,"United States - Troy, AL Micro Area","Troy, AL Micro Area",32899,32899,32967,32967,33093,33563,33016,33372,33215,33267
0100000US,,United States,310M300US46020,46020,"United States - Truckee-Grass Valley, CA Micro Area","Truckee-Grass Valley, CA Micro Area",98764,98748,98791,98714,98173,97992,98614,98715,99053,99814
0100000US,,United States,310M300US46100,46100,"United States - Tullahoma-Manchester, TN Micro Area","Tullahoma-Manchester, TN Micro Area",100210,100209,100064,100100,100132,100748,101087,101674,102288,103070
0100000US,,United States,310M300US46180,46180,"United States - Tupelo, MS Micro Area","Tupelo, MS Micro Area",136268,136268,136349,137052,138386,139009,138939,139082,139656,140081
0100000US,,United States,310M300US46300,46300,"United States - Twin Falls, ID Micro Area","Twin Falls, ID Micro Area",99604,99604,100016,100579,100947,102309,103653,104929,106793,108751
0100000US,,United States,310M300US46380,46380,"United States - Ukiah, CA Micro Area","Ukiah, CA Micro Area",87841,87840,87799,87367,87376,87164,87375,87318,87609,88018
0100000US,,United States,310M300US46460,46460,"United States - Union City, TN-KY Micro Area","Union City, TN-KY Micro Area",38620,38620,38627,38413,37869,37398,37082,36828,36706,36577
0100000US,,United States,310M300US46500,46500,"United States - Urbana, OH Micro Area","Urbana, OH Micro Area",40097,40093,40072,39811,39561,39447,39061,38941,38737,38840
0100000US,,United States,310M300US46620,46620,"United States - Uvalde, TX Micro Area","Uvalde, TX Micro Area",26405,26405,26438,26565,26715,26848,27062,26925,27106,27132
0100000US,,United States,310M300US46740,46740,"United States - Valley, AL Micro Area","Valley, AL Micro Area",34215,34170,34122,34031,34092,34122,33948,33968,33717,33713
0100000US,,United States,310M300US46780,46780,"United States - Van Wert, OH Micro Area","Van Wert, OH Micro Area",28744,28743,28662,28609,28618,28331,28308,28289,28166,28217
0100000US,,United States,310M300US46820,46820,"United States - Vermillion, SD Micro Area","Vermillion, SD Micro Area",13864,13868,13830,13987,14047,13914,13901,13790,13938,13990
0100000US,,United States,310M300US46860,46860,"United States - Vernal, UT Micro Area","Vernal, UT Micro Area",32588,32588,32469,33246,34644,35690,36905,37776,36194,35150
0100000US,,United States,310M300US46900,46900,"United States - Vernon, TX Micro Area","Vernon, TX Micro Area",13535,13535,13508,13440,13272,13185,12970,13049,12894,12764
0100000US,,United States,310M300US46980,46980,"United States - Vicksburg, MS Micro Area","Vicksburg, MS Micro Area",58377,58371,58418,58087,57565,57434,57108,56653,56170,55718
0100000US,,United States,310M300US47080,47080,"United States - Vidalia, GA Micro Area","Vidalia, GA Micro Area",36346,36350,36398,36249,36085,36173,36114,36116,36178,36030
0100000US,,United States,310M300US47180,47180,"United States - Vincennes, IN Micro Area","Vincennes, IN Micro Area",38440,38440,38390,38463,37967,38046,37958,37759,37542,37508
0100000US,,United States,310M300US47240,47240,"United States - Vineyard Haven, MA Micro Area","Vineyard Haven, MA Micro Area",16535,16535,16571,16695,16829,17163,17300,17277,17312,17325
0100000US,,United States,310M300US47340,47340,"United States - Wabash, IN Micro Area","Wabash, IN Micro Area",32888,32885,32845,32569,32386,32268,32106,31870,31551,31443
0100000US,,United States,310M300US47420,47420,"United States - Wahpeton, ND-MN Micro Area","Wahpeton, ND-MN Micro Area",22897,22897,22915,22834,22814,22786,22830,22681,22683,22675
0100000US,,United States,310M300US47540,47540,"United States - Wapakoneta, OH Micro Area","Wapakoneta, OH Micro Area",45949,45949,45931,45767,45793,45814,45753,45749,45797,45778
0100000US,,United States,310M300US47620,47620,"United States - Warren, PA Micro Area","Warren, PA Micro Area",41815,41815,41775,41502,41262,40982,40710,40374,39998,39659
0100000US,,United States,310M300US47660,47660,"United States - Warrensburg, MO Micro Area","Warrensburg, MO Micro Area",52595,52595,52718,53411,54324,54320,54194,53643,53651,53897
0100000US,,United States,310M300US47700,47700,"United States - Warsaw, IN Micro Area","Warsaw, IN Micro Area",77358,77356,77338,77372,77747,78066,78605,78794,78927,79206
0100000US,,United States,310M300US47780,47780,"United States - Washington, IN Micro Area","Washington, IN Micro Area",31648,31654,31718,31943,32111,32277,32678,32818,32997,33113
0100000US,,United States,310M300US47820,47820,"United States - Washington, NC Micro Area","Washington, NC Micro Area",47759,47763,47799,47663,47436,47391,47350,47389,47361,47088
0100000US,,United States,310M300US47920,47920,"United States - Washington Court House, OH Micro Area","Washington Court House, OH Micro Area",29030,29025,29007,28854,28754,28666,28630,28583,28662,28752
0100000US,,United States,310M300US47980,47980,"United States - Watertown, SD Micro Area","Watertown, SD Micro Area",27227,27225,27214,27423,27599,27850,27946,27887,28033,28099
0100000US,,United States,310M300US48020,48020,"United States - Watertown-Fort Atkinson, WI Micro Area","Watertown-Fort Atkinson, WI Micro Area",83686,83681,83712,83838,84367,84635,84395,84525,84545,84832
0100000US,,United States,310M300US48100,48100,"United States - Wauchula, FL Micro Area","Wauchula, FL Micro Area",27731,27731,27725,27657,27412,27286,27303,27257,27371,27411
0100000US,,United States,310M300US48180,48180,"United States - Waycross, GA Micro Area","Waycross, GA Micro Area",55070,55068,55136,55075,54843,54814,54609,54550,54994,55178
0100000US,,United States,310M300US48220,48220,"United States - Weatherford, OK Micro Area","Weatherford, OK Micro Area",27469,27469,27473,27681,28472,29197,29387,29418,29045,28800
0100000US,,United States,310M300US48460,48460,"United States - West Plains, MO Micro Area","West Plains, MO Micro Area",40400,40400,40567,40590,40547,40248,40133,40073,40140,40103
0100000US,,United States,310M300US48500,48500,"United States - West Point, MS Micro Area","West Point, MS Micro Area",20634,20634,20547,20480,20383,20345,20135,19989,19840,19640
0100000US,,United States,310M300US48580,48580,"United States - Whitewater-Elkhorn, WI Micro Area","Whitewater-Elkhorn, WI Micro Area",102228,102228,102197,102684,102945,102871,103266,102592,102775,103082
0100000US,,United States,310M300US48780,48780,"United States - Williston, ND Micro Area","Williston, ND Micro Area",22398,22399,22586,24395,26733,29599,32130,35301,34195,33349
0100000US,,United States,310M300US48820,48820,"United States - Willmar, MN Micro Area","Willmar, MN Micro Area",42239,42239,42235,42198,42374,42482,42474,42562,42622,42743
0100000US,,United States,310M300US48940,48940,"United States - Wilmington, OH Micro Area","Wilmington, OH Micro Area",42040,42037,41913,41895,41803,41844,41788,41822,41881,42009
0100000US,,United States,310M300US48980,48980,"United States - Wilson, NC Micro Area","Wilson, NC Micro Area",81234,81230,81299,81192,81451,81277,81122,81393,81433,81671
0100000US,,United States,310M300US49080,49080,"United States - Winnemucca, NV Micro Area","Winnemucca, NV Micro Area",16528,16525,16592,16667,17107,17396,17273,17072,16873,16826
0100000US,,United States,310M300US49100,49100,"United States - Winona, MN Micro Area","Winona, MN Micro Area",51461,51461,51435,51354,51342,51337,51054,50822,50872,50873
0100000US,,United States,310M300US49220,49220,"United States - Wisconsin Rapids-Marshfield, WI Micro Area","Wisconsin Rapids-Marshfield, WI Micro Area",74749,74749,74812,74649,74322,73919,73578,73316,73196,73126
0100000US,,United States,310M300US49260,49260,"United States - Woodward, OK Micro Area","Woodward, OK Micro Area",20081,20081,19995,20099,20656,21224,21518,21575,20924,20459
0100000US,,United States,310M300US49300,49300,"United States - Wooster, OH Micro Area","Wooster, OH Micro Area",114520,114516,114391,114620,114976,115282,115776,116055,116422,116038
0100000US,,United States,310M300US49380,49380,"United States - Worthington, MN Micro Area","Worthington, MN Micro Area",21378,21378,21424,21610,21726,21795,21702,21811,22016,21944
0100000US,,United States,310M300US49460,49460,"United States - Yankton, SD Micro Area","Yankton, SD Micro Area",22438,22438,22436,22499,22580,22649,22683,22682,22626,22662
0100000US,,United States,310M300US49780,49780,"United States - Zanesville, OH Micro Area","Zanesville, OH Micro Area",86074,86086,86215,86240,85788,85610,85859,86119,85929,86149
0100000US,,United States,310M300US49820,49820,"United States - Zapata, TX Micro Area","Zapata, TX Micro Area",14018,14018,14087,14223,14269,14393,14396,14516,14449,14322
0100000US,,United States,0400000US72,72,Puerto Rico,Puerto Rico,3725789,3726157,3721525,3678732,3634488,3593077,3534874,3473177,3406520,3337177
0100000US,,United States,04000C0US72,72,Puerto Rico - In metropolitan statistical area,In metropolitan statistical area,3567524,3567892,3563233,3521556,3478575,3438138,3381789,3322122,3257800,3190926
0100000US,,United States,310M300US10380,10380,"Puerto Rico - Aguadilla-Isabela, PR Metro Area","Aguadilla-Isabela, PR Metro Area",339441,339465,338935,335104,330765,326663,321434,315575,309215,302615
0100000US,,United States,310M300US11640,11640,"Puerto Rico - Arecibo, PR Metro Area","Arecibo, PR Metro Area",199471,199471,199220,197385,195505,194020,191132,188275,184987,181643
0100000US,,United States,310M300US25020,25020,"Puerto Rico - Guayama, PR Metro Area","Guayama, PR Metro Area",84214,84196,84080,82827,81939,81445,80262,78980,77630,76166
0100000US,,United States,310M300US32420,32420,"Puerto Rico - Mayagüez, PR Metro Area","Mayagüez, PR Metro Area",106330,106330,106043,104221,102327,100570,98315,96133,93873,91557
0100000US,,United States,310M300US38660,38660,"Puerto Rico - Ponce, PR Metro Area","Ponce, PR Metro Area",350480,350384,349413,343424,337264,331586,324677,317000,309016,300843
0100000US,,United States,310M300US41900,41900,"Puerto Rico - San Germán, PR Metro Area","San Germán, PR Metro Area",137462,137722,137645,136433,135215,133974,132227,130274,128264,126097
0100000US,,United States,310M300US41980,41980,"Puerto Rico - San Juan-Carolina-Caguas, PR Metro Area","San Juan-Carolina-Caguas, PR Metro Area",2350126,2350324,2347897,2322162,2295560,2269880,2233742,2195885,2154815,2112005
0100000US,,United States,04000E0US72,72,Puerto Rico - In micropolitan statistical area,In micropolitan statistical area,130989,130989,131021,130246,129255,128540,127115,125551,123705,121746
0100000US,,United States,310M300US10260,10260,"Puerto Rico - Adjuntas, PR Micro Area","Adjuntas, PR Micro Area",19483,19483,19472,19297,19116,19019,18798,18560,18276,17971
0100000US,,United States,310M300US17620,17620,"Puerto Rico - Coamo, PR Micro Area","Coamo, PR Micro Area",40512,40512,40576,40569,40470,40412,40161,39875,39459,39071
0100000US,,United States,310M300US17640,17640,"Puerto Rico - Coco, PR Micro Area","Coco, PR Micro Area",31078,31078,31042,30761,30411,30176,29740,29286,28777,28216
0100000US,,United States,310M300US27580,27580,"Puerto Rico - Jayuya, PR Micro Area","Jayuya, PR Micro Area",16642,16642,16641,16419,16163,15927,15654,15305,14976,14625
